timestamp,equipment_id,field_id,crop_type,operational_state,engine_rpm,engine_load_pct,fuel_consumption_lh,engine_hours,hydraulic_pressure_bar,vibration_ms2,gps_speed_kmh,battery_voltage_v,ambient_temp_c,humidity_pct,soil_moisture_pct,soil_ph,nitrogen_ppm,rainfall_mm,alarm_flag
2024-08-07 14:00:00,IRRIGATOR_01,FIELD_C,Barley,MAINTENANCE,808.0,6.8,1.36,6520.0,19.9,1.09,0.1,12.53,13.2,68.1,39.0,6.68,171.1,0.03,0
2024-08-07 15:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2361.4,62.5,11.24,6521.0,181.7,4.26,10.6,12.51,13.5,78.3,43.5,6.6,164.7,0.47,0
2024-08-07 16:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2071.3,65.0,11.92,6522.0,188.1,3.56,7.0,12.64,16.7,76.8,38.0,6.33,203.6,0.09,0
2024-08-07 17:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2346.4,66.8,11.92,6523.0,182.1,3.88,9.0,12.83,12.3,80.3,40.0,6.1,164.2,0.14,0
2024-08-07 18:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2055.8,65.2,11.59,6524.0,177.0,5.2,11.1,12.38,10.8,79.3,40.8,6.42,201.2,0.14,0
2024-08-07 19:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2189.7,66.4,11.07,6525.0,170.0,5.09,7.5,11.98,14.5,72.5,44.6,6.59,214.4,0.04,0
2024-08-07 20:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2078.5,78.4,14.79,6526.0,177.4,4.37,6.4,12.61,13.6,72.3,38.5,6.92,178.6,0.01,0
2024-08-07 21:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2167.9,73.4,12.63,6527.0,173.6,3.44,7.7,12.61,16.3,83.9,46.2,6.43,187.2,0.01,0
2024-08-07 22:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,857.3,12.6,3.08,6528.0,19.0,0.54,0.3,12.64,14.8,76.6,45.2,6.02,158.9,0.01,0
2024-08-07 23:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2183.8,74.5,13.29,6529.0,162.2,2.71,9.1,12.42,15.5,72.7,35.5,6.09,146.6,0.03,0
2024-08-08 00:00:00,TRACTOR_01,FIELD_A,Wheat,MAINTENANCE,769.0,14.5,3.22,6530.0,16.7,0.92,0.3,12.62,21.9,76.7,39.7,6.01,141.2,0.17,0
2024-08-08 01:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,801.6,5.0,1.42,6531.0,24.0,0.67,0.3,13.0,18.2,80.7,37.3,6.45,182.9,0.41,0
2024-08-08 02:00:00,IRRIGATOR_01,FIELD_C,Barley,FAULT,0.0,0.0,0.48,6532.0,17.1,1.01,0.1,12.45,19.4,72.9,38.3,5.94,162.6,0.16,1
2024-08-08 03:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,769.6,19.2,3.48,6533.0,16.9,0.7,0.3,12.45,23.0,66.7,31.2,6.17,192.5,0.01,0
2024-08-08 04:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,880.3,15.2,2.14,6534.0,17.3,0.91,0.1,12.63,17.3,83.3,38.0,7.13,171.0,0.01,0
2024-08-08 05:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,600.0,11.1,1.91,6535.0,24.6,0.45,0.2,12.91,24.8,84.3,43.8,6.42,164.8,0.06,0
2024-08-08 06:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2430.7,72.7,12.93,6536.0,163.5,5.54,4.7,12.35,27.1,68.2,32.3,6.52,174.0,0.1,0
2024-08-08 07:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2227.8,68.1,12.21,6537.0,184.6,3.58,5.6,12.67,25.1,71.4,37.6,5.96,116.0,0.05,0
2024-08-08 08:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,1886.8,58.6,9.93,6538.0,187.0,3.9,5.2,12.26,20.8,77.0,37.5,6.47,207.4,0.04,0
2024-08-08 09:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2003.5,83.7,14.92,6539.0,203.1,3.31,9.9,12.96,20.6,73.8,35.6,5.82,169.1,0.05,0
2024-08-08 10:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2048.1,76.9,12.38,6540.0,178.5,5.43,5.7,12.26,21.2,74.6,41.6,6.54,168.1,0.38,0
2024-08-08 11:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2340.1,74.9,13.33,6541.0,195.0,4.45,7.1,12.32,20.6,75.5,35.9,5.99,227.6,0.09,0
2024-08-08 12:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2320.8,72.0,13.02,6542.0,179.5,3.09,8.0,12.39,21.8,68.7,37.0,7.02,170.3,0.17,0
2024-08-08 13:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2154.9,67.3,11.72,6543.0,159.0,3.44,5.1,12.56,20.4,79.3,39.8,7.26,197.5,0.64,0
2024-08-08 14:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2117.7,60.9,10.83,6544.0,187.6,4.9,7.0,12.15,15.6,80.0,42.8,6.23,120.8,0.04,0
2024-08-08 15:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2307.5,74.5,13.49,6545.0,175.5,5.57,13.1,12.97,14.0,77.5,38.8,5.86,160.8,0.08,0
2024-08-08 16:00:00,TRACTOR_01,FIELD_A,Wheat,FAULT,0.0,0.0,0.51,6546.0,23.0,1.26,0.1,12.57,12.7,79.7,48.1,6.31,214.4,0.36,1
2024-08-08 17:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2268.7,67.8,12.73,6547.0,192.7,5.16,11.6,12.47,15.0,69.6,34.4,5.83,206.0,0.17,0
2024-08-08 18:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2255.9,89.2,16.21,6548.0,203.0,4.87,7.0,12.63,15.7,65.2,37.5,6.35,200.1,0.11,0
2024-08-08 19:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,749.4,18.0,3.23,6549.0,18.0,0.76,0.3,12.79,13.9,69.1,44.1,6.13,155.6,0.21,0
2024-08-08 20:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2259.7,50.0,9.18,6550.0,173.3,3.51,7.1,12.37,14.2,66.7,38.7,6.94,186.8,0.26,0
2024-08-08 21:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,771.6,17.4,4.03,6551.0,20.6,0.1,0.4,12.97,19.2,80.1,39.4,5.66,168.2,0.41,0
2024-08-08 22:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2274.6,62.0,11.41,6552.0,185.3,5.28,9.6,12.57,17.4,69.2,35.5,5.96,190.3,0.01,0
2024-08-08 23:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,810.7,19.7,3.68,6553.0,20.6,0.44,0.4,12.31,13.2,68.0,36.1,6.84,206.5,0.12,0
2024-08-09 00:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,720.6,9.2,2.19,6554.0,21.3,1.19,0.4,12.13,18.4,72.2,36.4,6.25,185.8,0.01,0
2024-08-09 01:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,777.8,5.1,0.94,6555.0,21.9,0.61,0.0,12.41,20.1,69.2,40.0,7.1,211.4,0.16,0
2024-08-09 02:00:00,IRRIGATOR_01,FIELD_C,Barley,FAULT,0.0,0.0,0.0,6556.0,29.8,0.23,0.2,12.1,20.4,69.8,35.8,6.51,213.3,0.16,1
2024-08-09 03:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,781.5,15.7,3.06,6557.0,24.6,0.9,0.4,12.17,24.5,73.1,35.4,6.58,144.4,0.05,0
2024-08-09 04:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,800.1,15.5,2.88,6558.0,19.7,1.09,0.3,12.31,22.1,69.7,36.0,6.62,121.8,0.34,0
2024-08-09 05:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,980.8,5.7,0.92,6559.0,20.5,1.0,0.1,13.03,21.3,73.0,42.0,6.65,210.9,1.06,0
2024-08-09 06:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2209.8,70.7,13.0,6560.0,167.6,4.49,7.9,12.99,22.0,69.3,32.1,6.41,182.4,0.13,0
2024-08-09 07:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2027.8,69.8,11.66,6561.0,207.6,4.55,10.6,12.62,24.6,63.5,35.8,6.43,222.3,0.24,0
2024-08-09 08:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2323.0,71.8,12.65,6562.0,150.4,5.31,9.8,12.4,20.0,74.2,37.6,6.98,190.4,0.44,0
2024-08-09 09:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,1954.9,75.4,13.13,6563.0,173.3,5.24,7.0,12.84,21.0,77.9,34.2,6.2,227.8,0.02,0
2024-08-09 10:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2242.4,74.2,12.97,6564.0,180.5,5.39,5.9,12.69,22.6,71.3,39.9,6.56,203.0,0.01,0
2024-08-09 11:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2142.4,83.3,14.92,6565.0,184.3,5.21,4.6,12.7,17.0,72.3,33.8,6.33,191.8,0.16,0
2024-08-09 12:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,764.6,5.0,0.44,6566.0,19.5,0.68,0.5,12.67,16.3,71.1,40.3,6.75,168.0,0.16,0
2024-08-09 13:00:00,TRACTOR_02,FIELD_B,Maize,MAINTENANCE,987.3,9.2,2.49,6567.0,21.7,0.52,0.0,12.9,13.7,72.9,41.3,7.01,164.3,0.04,0
2024-08-09 14:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2093.6,95.0,17.33,6568.0,190.2,4.7,7.6,12.44,14.1,79.9,38.5,6.29,126.6,0.02,0
2024-08-09 15:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2276.8,71.6,12.49,6569.0,161.2,5.84,8.8,12.64,13.8,79.7,46.0,6.1,198.8,0.13,0
2024-08-09 16:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,600.0,15.4,1.9,6570.0,19.8,0.58,0.1,12.74,13.6,80.4,42.3,6.2,155.1,0.38,0
2024-08-09 17:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2107.4,59.4,10.4,6571.0,162.1,3.34,11.3,12.32,11.8,77.0,38.5,6.87,171.8,0.04,0
2024-08-09 18:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2400.7,64.9,11.52,6572.0,169.5,4.01,12.8,13.04,12.7,76.7,42.5,6.6,178.7,0.15,0
2024-08-09 19:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,694.8,21.0,3.46,6573.0,20.9,0.39,0.2,12.36,15.6,81.3,39.9,6.47,163.4,0.77,0
2024-08-09 20:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,748.8,22.5,5.32,6574.0,18.7,0.55,0.0,12.53,14.8,66.6,40.0,6.42,185.4,0.61,0
2024-08-09 21:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,845.2,19.0,2.59,6575.0,17.0,0.25,0.5,12.64,19.2,70.9,41.4,6.22,106.5,0.13,0
2024-08-09 22:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,801.9,17.8,3.23,6576.0,17.9,1.43,0.2,12.56,14.6,75.4,43.3,6.84,180.7,0.75,0
2024-08-09 23:00:00,HARVESTER_01,FIELD_D,Potato,MAINTENANCE,846.6,18.1,3.19,6577.0,15.3,0.7,0.2,12.26,16.2,76.7,42.6,6.57,199.8,0.19,0
2024-08-10 00:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,771.3,14.6,2.5,6578.0,20.6,0.98,0.2,12.71,18.6,68.4,30.9,7.21,126.5,0.16,0
2024-08-10 01:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,986.3,9.0,0.65,6579.0,15.9,1.46,0.4,12.24,18.6,75.0,39.1,6.49,158.7,0.06,0
2024-08-10 02:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2231.0,72.1,12.96,6580.0,190.3,6.6,6.8,12.79,20.7,81.4,41.6,6.6,221.9,0.02,0
2024-08-10 03:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2364.2,73.2,13.27,6581.0,186.2,3.55,8.5,13.14,18.0,66.7,35.7,6.31,177.0,0.33,0
2024-08-10 04:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,924.2,14.8,3.02,6582.0,10.9,0.62,0.5,12.77,21.9,80.4,38.8,6.24,158.2,0.58,0
2024-08-10 05:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,883.2,17.4,3.37,6583.0,16.6,0.7,0.4,12.48,24.9,69.1,35.3,6.47,202.9,0.21,0
2024-08-10 06:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2330.5,59.8,11.37,6584.0,197.8,4.56,7.2,13.05,27.1,71.2,36.8,6.98,145.4,0.07,0
2024-08-10 07:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2339.7,75.2,12.51,6585.0,184.5,4.07,9.3,12.25,26.0,69.9,35.1,6.31,148.1,0.59,0
2024-08-10 08:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2154.8,77.0,13.74,6586.0,199.8,4.41,6.3,12.43,22.9,74.1,39.1,6.3,150.9,0.18,0
2024-08-10 09:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2348.3,70.7,13.98,6587.0,178.7,3.95,6.0,12.88,22.8,76.8,35.3,5.93,222.1,0.0,0
2024-08-10 10:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2294.2,71.9,13.47,6588.0,192.6,3.18,6.7,12.67,21.4,70.8,45.9,7.49,148.3,0.31,0
2024-08-10 11:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2097.2,64.8,10.94,6589.0,206.5,5.17,8.5,12.79,18.5,70.4,39.1,6.26,177.6,0.01,0
2024-08-10 12:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2390.7,77.0,13.9,6590.0,190.7,3.96,4.4,12.36,16.4,81.2,45.9,5.93,215.1,0.1,0
2024-08-10 13:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,748.4,16.2,2.39,6591.0,22.1,0.62,0.5,12.21,17.5,71.0,40.5,6.57,148.8,0.07,0
2024-08-10 14:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2191.4,68.3,12.08,6592.0,199.8,5.18,5.8,12.53,15.6,65.3,38.6,6.6,125.8,0.21,0
2024-08-10 15:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2176.4,80.7,15.53,6593.0,195.2,4.14,8.3,12.48,16.4,78.0,39.3,6.81,244.9,0.13,0
2024-08-10 16:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2076.2,78.5,14.61,6594.0,183.4,3.97,6.4,12.65,9.2,74.9,43.1,6.58,184.0,0.08,0
2024-08-10 17:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,735.3,15.1,1.96,6595.0,19.5,0.78,0.1,12.87,13.1,77.2,33.4,5.8,160.1,0.05,0
2024-08-10 18:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2396.6,72.5,12.67,6596.0,185.7,5.33,5.4,12.4,15.7,74.3,42.6,6.2,175.0,0.21,0
2024-08-10 19:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2387.2,62.4,11.23,6597.0,179.5,4.68,6.1,12.52,14.6,81.5,40.4,6.93,202.9,0.13,0
2024-08-10 20:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2308.5,73.4,13.08,6598.0,179.1,4.97,6.8,12.71,12.0,79.7,44.1,6.87,132.0,0.65,0
2024-08-10 21:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,627.7,19.0,3.58,6599.0,28.7,0.96,0.3,11.98,12.1,74.4,43.0,6.67,165.4,0.21,0
2024-08-10 22:00:00,IRRIGATOR_01,FIELD_C,Barley,MAINTENANCE,768.7,13.9,2.11,6600.0,22.5,0.81,0.5,12.83,15.7,66.9,35.4,7.09,204.6,0.07,0
2024-08-10 23:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2224.9,79.1,14.05,6601.0,161.3,3.25,7.6,12.04,18.6,72.7,38.9,6.41,225.2,0.24,0
2024-08-11 00:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,874.1,16.9,2.65,6602.0,27.7,1.06,0.3,12.29,19.2,73.4,37.7,6.96,224.9,0.01,0
2024-08-11 01:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,727.2,18.5,3.15,6603.0,17.5,0.86,0.1,13.09,19.7,68.1,34.4,6.32,183.3,0.23,0
2024-08-11 02:00:00,IRRIGATOR_01,FIELD_C,Barley,MAINTENANCE,853.3,8.8,1.94,6604.0,25.5,0.35,0.0,12.74,21.9,68.1,42.3,7.19,226.3,0.45,0
2024-08-11 03:00:00,HARVESTER_01,FIELD_D,Potato,MAINTENANCE,781.5,18.2,3.42,6605.0,23.7,0.93,0.3,12.84,22.2,74.5,44.7,6.29,127.6,0.87,0
2024-08-11 04:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,936.1,9.0,1.27,6606.0,11.1,0.96,0.4,12.33,23.7,78.1,35.1,6.03,184.4,0.15,0
2024-08-11 05:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,787.0,17.7,3.75,6607.0,14.7,0.79,0.0,12.43,24.9,72.2,36.9,6.02,99.2,0.01,0
2024-08-11 06:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2208.2,52.2,9.93,6608.0,168.1,3.35,6.5,12.49,22.3,68.2,36.3,7.05,223.7,0.03,0
2024-08-11 07:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2588.7,76.7,13.81,6609.0,181.6,4.19,8.7,12.72,21.2,72.4,36.0,7.1,193.5,0.09,0
2024-08-11 08:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2058.9,58.3,10.36,6610.0,199.5,3.86,5.4,12.81,23.9,73.2,34.4,6.12,234.3,0.0,0
2024-08-11 09:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,772.6,6.1,1.98,6611.0,20.7,1.06,0.5,12.77,20.7,66.1,33.9,6.23,161.4,0.21,0
2024-08-11 10:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,833.6,17.8,4.01,6612.0,17.5,0.1,0.2,12.64,16.8,74.1,40.8,5.54,138.6,0.39,0
2024-08-11 11:00:00,HARVESTER_01,FIELD_D,Potato,MAINTENANCE,657.5,5.0,0.14,6613.0,13.3,0.58,0.2,12.62,22.3,70.1,35.1,6.0,204.3,0.2,0
2024-08-11 12:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2320.3,61.4,11.65,6614.0,147.0,4.96,8.2,12.57,18.7,72.9,41.0,6.39,175.0,0.47,0
2024-08-11 13:00:00,TRACTOR_02,FIELD_B,Maize,MAINTENANCE,853.4,19.9,4.44,6615.0,9.8,1.23,0.3,12.47,17.3,68.2,39.1,6.39,213.4,0.7,0
2024-08-11 14:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2070.4,72.0,13.29,6616.0,147.9,3.18,6.5,12.15,15.3,77.0,36.5,5.66,203.8,0.3,0
2024-08-11 15:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2407.7,72.9,12.89,6617.0,179.1,3.48,9.7,12.45,16.3,63.2,37.3,5.91,170.7,0.21,0
2024-08-11 16:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2254.3,62.7,11.11,6618.0,167.5,4.64,8.2,13.1,11.3,74.7,42.7,7.24,179.0,0.29,0
2024-08-11 17:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2411.6,73.9,14.16,6619.0,153.6,5.5,10.9,12.51,13.3,71.9,39.1,6.96,172.8,0.09,0
2024-08-11 18:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,737.4,7.6,1.79,6620.0,15.8,0.76,0.1,12.5,13.7,71.6,37.0,6.55,180.8,0.0,0
2024-08-11 19:00:00,HARVESTER_01,FIELD_D,Potato,FAULT,0.0,0.0,0.27,6621.0,24.5,1.07,0.1,12.52,14.4,85.3,44.6,6.57,164.6,0.1,1
2024-08-11 20:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,829.5,22.0,5.13,6622.0,13.4,0.88,0.1,12.45,10.4,74.3,37.9,6.5,198.4,0.31,0
2024-08-11 21:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,767.5,18.4,2.81,6623.0,22.5,0.57,0.3,12.51,15.8,82.2,43.2,6.45,127.7,0.12,0
2024-08-11 22:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,922.9,12.5,2.2,6624.0,23.2,0.29,0.2,12.34,14.8,77.8,43.1,6.51,121.7,0.13,0
2024-08-11 23:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,829.5,18.7,3.46,6625.0,23.2,1.16,0.4,12.64,15.6,78.4,41.7,5.87,166.4,0.03,0
2024-08-12 00:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,807.6,21.5,3.76,6626.0,21.6,0.94,0.4,12.8,14.9,75.5,42.8,6.4,161.0,0.41,0
2024-08-12 01:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2314.2,61.5,10.15,6627.0,173.6,4.13,11.7,12.31,23.8,73.5,34.0,5.69,164.1,0.22,0
2024-08-12 02:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,873.3,20.1,4.12,6628.0,20.3,1.11,0.0,12.83,20.3,68.8,35.9,6.42,217.2,0.16,0
2024-08-12 03:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2300.0,67.9,11.85,6629.0,196.7,5.78,6.0,12.71,22.0,72.7,43.1,6.67,183.8,0.3,0
2024-08-12 04:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,619.0,17.0,2.68,6630.0,28.5,0.81,0.3,12.22,20.2,72.3,41.9,6.27,203.2,0.53,0
2024-08-12 05:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,909.0,18.2,3.1,6631.0,23.3,1.2,0.1,12.87,19.8,68.2,38.8,6.6,195.5,0.01,0
2024-08-12 06:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2333.8,61.8,11.01,6632.0,190.4,2.94,10.6,12.69,24.6,69.9,34.7,6.46,225.2,0.33,0
2024-08-12 07:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,868.5,17.6,3.11,6633.0,21.2,1.34,0.2,12.3,20.1,75.8,35.0,6.68,160.7,0.15,0
2024-08-12 08:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2417.7,71.1,13.28,6634.0,167.6,6.44,5.9,12.52,25.0,66.8,31.9,6.64,197.2,0.05,0
2024-08-12 09:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2181.2,80.4,15.06,6635.0,166.7,4.7,6.9,12.89,25.2,65.5,34.2,6.16,173.4,0.38,0
2024-08-12 10:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,600.0,17.8,3.07,6636.0,26.5,1.21,0.1,12.64,19.0,82.7,37.3,5.93,146.6,0.14,0
2024-08-12 11:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,705.6,17.4,2.83,6637.0,15.0,0.84,0.2,12.45,18.4,72.2,39.4,5.96,143.4,0.34,0
2024-08-12 12:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2027.6,75.9,13.6,6638.0,183.7,5.16,10.7,12.66,12.9,81.9,44.3,6.13,173.3,0.21,0
2024-08-12 13:00:00,TRACTOR_02,FIELD_B,Maize,MAINTENANCE,929.8,22.7,3.64,6639.0,17.1,1.06,0.4,12.41,13.2,79.5,46.9,6.82,211.6,0.16,0
2024-08-12 14:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2005.1,72.3,13.0,6640.0,190.6,3.44,9.2,12.52,16.8,82.0,43.4,6.79,162.4,0.13,0
2024-08-12 15:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2183.8,81.9,14.27,6641.0,201.4,4.92,6.6,12.59,17.0,72.2,35.2,6.31,164.7,0.17,0
2024-08-12 16:00:00,TRACTOR_01,FIELD_A,Wheat,MAINTENANCE,721.6,19.1,4.5,6642.0,13.8,0.7,0.3,13.08,12.1,75.9,39.5,6.38,159.1,0.44,0
2024-08-12 17:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,1984.6,77.7,14.05,6643.0,187.8,3.63,8.1,12.37,11.9,75.1,37.9,5.97,143.9,0.09,0
2024-08-12 18:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2222.4,64.6,11.36,6644.0,160.0,4.81,8.1,12.95,9.9,78.6,45.7,5.99,165.4,0.36,0
2024-08-12 19:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2185.7,69.5,12.86,6645.0,151.9,2.52,7.8,11.79,10.9,78.9,43.8,6.67,213.9,0.18,0
2024-08-12 20:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2377.3,69.6,11.91,6646.0,171.8,3.41,6.0,12.55,16.3,70.5,38.5,6.33,187.8,0.38,0
2024-08-12 21:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,1000.0,16.7,2.65,6647.0,25.4,0.66,0.1,12.69,15.1,78.5,41.2,6.37,162.8,0.73,0
2024-08-12 22:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,838.1,11.9,2.35,6648.0,26.8,0.78,0.2,12.85,11.9,90.8,41.7,6.77,168.6,0.15,0
2024-08-12 23:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,765.8,18.0,3.31,6649.0,24.5,0.9,0.5,12.75,17.9,69.9,39.9,6.68,190.0,0.03,0
2024-08-13 00:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,835.6,13.0,2.86,6650.0,24.4,0.94,0.4,11.78,22.6,75.2,40.7,6.41,161.8,0.21,0
2024-08-13 01:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,890.9,21.1,2.43,6651.0,30.0,0.85,0.3,12.97,18.4,74.3,39.4,6.98,206.6,0.26,0
2024-08-13 02:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,734.9,23.6,4.66,6652.0,19.9,0.85,0.3,12.3,19.0,67.4,37.5,6.29,217.1,0.1,0
2024-08-13 03:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,689.9,10.9,1.69,6653.0,21.2,0.45,0.1,12.34,22.6,75.9,37.6,6.11,145.3,0.01,0
2024-08-13 04:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,771.6,15.3,2.17,6654.0,22.4,0.95,0.1,12.13,24.2,68.5,35.9,5.99,170.9,0.28,0
2024-08-13 05:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2173.3,74.8,12.6,6655.0,172.5,5.95,5.9,12.76,24.4,67.6,36.8,6.98,192.0,0.01,0
2024-08-13 06:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2320.6,68.5,12.05,6656.0,184.9,2.91,11.1,12.73,22.2,78.4,36.5,6.25,219.0,0.19,0
2024-08-13 07:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,738.4,8.2,2.27,6657.0,22.5,0.72,0.3,12.48,21.9,71.8,40.2,6.51,101.7,0.01,0
2024-08-13 08:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2473.8,75.4,14.06,6658.0,203.3,5.82,8.0,12.27,18.8,81.3,42.2,7.25,160.8,0.17,0
